

[2020-02-24 19:44:29,874][exts.essentials]:Logged in as Test Bot#6948

[2020-02-24 19:44:58,037][exts.essentials]:Switching to invisible mode

[2020-02-24 19:44:58,977][exts.essentials]:Closing connection to discord

[2020-02-24 19:44:59,146][discord.gateway]:Websocket closed with 1000 (), cannot reconnect.

[2020-02-24 19:44:59,146][discord.client]:Cleaning up tasks.

[2020-02-24 19:44:59,147][discord.client]:Cleaning up after 3 tasks.

[2020-02-24 19:44:59,147][discord.client]:All tasks finished cancelling.

[2020-02-24 19:44:59,147][discord.client]:Closing the event loop.

[2020-02-24 19:45:00,345][utilities]:Innitalized utilities logger

[2020-02-24 19:45:00,348][help]:Innitalized help logger

[2020-02-24 19:45:00,348][config]:Innitalized config logger

[2020-02-24 19:45:00,349][__main__]:Initalized __main__ logger

[2020-02-24 19:45:00,349][discord]:Initalized discord's logger

[2020-02-24 19:45:00,350][exts.slapping]:Innitalized exts.slapping logger

[2020-02-24 19:45:00,351][exts.essentials]:Innitalized exts.essentials logger

[2020-02-24 19:45:00,352][exts.development]:Innitalized exts.development logger

[2020-02-24 19:45:00,353][exts.embedding]:Innitalized exts.embedding logger

[2020-02-24 19:45:00,353][exts.role]:Innitalized exts.role logger

[2020-02-24 19:45:00,354][exts.poll]:Innitalized exts.poll logger

[2020-02-24 19:45:00,354][exts.time]:Innitalized exts.time logger

[2020-02-24 19:45:00,355][discord.client]:logging in using static token

[2020-02-24 19:45:02,301][discord.gateway]:Created websocket connected to wss://gateway.discord.gg?encoding=json&v=6&compress=zlib-stream

[2020-02-24 19:45:02,304][discord.gateway]:Shard ID None has sent the IDENTIFY payload.

[2020-02-24 19:45:02,615][discord.gateway]:Shard ID None has connected to Gateway: ["gateway-prd-main-h0zh",{"micros":87595,"calls":["discord-sessions-prd-1-21",{"micros":84718,"calls":["start_session",{"micros":83148,"calls":["api-prd-main-q1l6",{"micros":76322,"calls":["get_user",{"micros":6299},"add_authorized_ip",{"micros":9232},"get_guilds",{"micros":4786},"coros_wait",{"micros":1}]}]},"guilds_connect",{"micros":3,"calls":[]},"presence_connect",{"micros":211,"calls":[]}]}]}] (Session ID: 85731cfc038119b154ecffb62531f27e).

[2020-02-24 19:45:04,621][exts.essentials]:Logged in as Test Bot#6948

[2020-02-24 19:47:08,447][exts.essentials]:Switching to invisible mode

[2020-02-24 19:47:10,097][exts.essentials]:Closing connection to discord

[2020-02-24 19:47:10,284][discord.gateway]:Websocket closed with 1000 (), cannot reconnect.

[2020-02-24 19:47:10,285][discord.client]:Cleaning up tasks.

[2020-02-24 19:47:10,286][discord.client]:Cleaning up after 2 tasks.

[2020-02-24 19:47:10,287][discord.client]:All tasks finished cancelling.

[2020-02-24 19:47:10,288][discord.client]:Closing the event loop.

[2020-02-24 19:47:13,450][utilities]:Innitalized utilities logger

[2020-02-24 19:47:13,452][help]:Innitalized help logger

[2020-02-24 19:47:13,452][config]:Innitalized config logger

[2020-02-24 19:47:13,453][__main__]:Initalized __main__ logger

[2020-02-24 19:47:13,453][discord]:Initalized discord's logger

[2020-02-24 19:47:13,454][exts.slapping]:Innitalized exts.slapping logger

[2020-02-24 19:47:13,455][exts.essentials]:Innitalized exts.essentials logger

[2020-02-24 19:47:13,456][exts.development]:Innitalized exts.development logger

[2020-02-24 19:47:13,456][exts.embedding]:Innitalized exts.embedding logger

[2020-02-24 19:47:13,457][exts.role]:Innitalized exts.role logger

[2020-02-24 19:47:13,458][exts.poll]:Innitalized exts.poll logger

[2020-02-24 19:47:13,459][exts.time]:Innitalized exts.time logger

[2020-02-24 19:47:13,460][discord.client]:logging in using static token

[2020-02-24 19:47:14,783][discord.gateway]:Created websocket connected to wss://gateway.discord.gg?encoding=json&v=6&compress=zlib-stream

[2020-02-24 19:47:14,792][discord.gateway]:Shard ID None has sent the IDENTIFY payload.

[2020-02-24 19:47:14,998][discord.gateway]:Shard ID None has connected to Gateway: ["gateway-prd-main-70sw",{"micros":40665,"calls":["discord-sessions-prd-1-12",{"micros":38976,"calls":["start_session",{"micros":37081,"calls":["api-prd-main-kjtc",{"micros":33704,"calls":["get_user",{"micros":2683},"add_authorized_ip",{"micros":3089},"get_guilds",{"micros":2850},"coros_wait",{"micros":2}]}]},"guilds_connect",{"micros":2,"calls":[]},"presence_connect",{"micros":0,"calls":[]}]}]}] (Session ID: a0553436bcac67c9e79a6982534c5a36).

[2020-02-24 19:47:17,003][exts.essentials]:Logged in as Test Bot#6948

[2020-02-24 19:48:11,731][exts.essentials]:Deleting <Message id=681573103301951643 channel=<TextChannel id=564209453721845790 name='common-room' position=2 nsfw=False news=False category_id=564209505500397568> type=<MessageType.default: 0> author=<Member id=289426079544901633 name='Toude' discriminator='6601' bot=False nick=None guild=<Guild id=463665420054953995 name='Playground' shard_id=None chunked=True member_count=7>>>

[2020-02-24 19:48:11,732][exts.essentials]:Deleting <Message id=681573062893895710 channel=<TextChannel id=564209453721845790 name='common-room' position=2 nsfw=False news=False category_id=564209505500397568> type=<MessageType.default: 0> author=<Member id=289426079544901633 name='Toude' discriminator='6601' bot=False nick=None guild=<Guild id=463665420054953995 name='Playground' shard_id=None chunked=True member_count=7>>>

[2020-02-24 19:48:11,733][exts.essentials]:Deleting <Message id=681573056090865717 channel=<TextChannel id=564209453721845790 name='common-room' position=2 nsfw=False news=False category_id=564209505500397568> type=<MessageType.default: 0> author=<Member id=563848071214268429 name='Test Bot' discriminator='6948' bot=True nick=None guild=<Guild id=463665420054953995 name='Playground' shard_id=None chunked=True member_count=7>>>

[2020-02-24 19:50:35,800][exts.essentials]:Switching to invisible mode

[2020-02-24 19:50:36,389][exts.essentials]:Closing connection to discord

[2020-02-24 19:50:36,574][discord.gateway]:Websocket closed with 1000 (), cannot reconnect.

[2020-02-24 19:50:36,575][discord.client]:Cleaning up tasks.

[2020-02-24 19:50:36,576][discord.client]:Cleaning up after 2 tasks.

[2020-02-24 19:50:36,577][discord.client]:All tasks finished cancelling.

[2020-02-24 19:50:36,577][discord.client]:Closing the event loop.

[2020-02-24 19:50:38,365][utilities]:Innitalized utilities logger

[2020-02-24 19:50:38,367][help]:Innitalized help logger

[2020-02-24 19:50:38,367][config]:Innitalized config logger

[2020-02-24 19:50:38,368][__main__]:Initalized __main__ logger

[2020-02-24 19:50:38,368][discord]:Initalized discord's logger

[2020-02-24 19:50:38,370][exts.slapping]:Innitalized exts.slapping logger

[2020-02-24 19:50:38,371][exts.essentials]:Innitalized exts.essentials logger

[2020-02-24 19:50:38,371][exts.development]:Innitalized exts.development logger

[2020-02-24 19:50:38,372][exts.embedding]:Innitalized exts.embedding logger

[2020-02-24 19:50:38,372][exts.role]:Innitalized exts.role logger

[2020-02-24 19:50:38,373][exts.poll]:Innitalized exts.poll logger

[2020-02-24 19:50:38,374][exts.time]:Innitalized exts.time logger

[2020-02-24 19:50:38,375][discord.client]:logging in using static token

[2020-02-24 19:50:39,860][discord.gateway]:Created websocket connected to wss://gateway.discord.gg?encoding=json&v=6&compress=zlib-stream

[2020-02-24 19:50:39,861][discord.gateway]:Shard ID None has sent the IDENTIFY payload.

[2020-02-24 19:50:40,156][discord.gateway]:Shard ID None has connected to Gateway: ["gateway-prd-main-md3r",{"micros":44303,"calls":["discord-sessions-prd-1-10",{"micros":40770,"calls":["start_session",{"micros":38235,"calls":["api-prd-main-584n",{"micros":34188,"calls":["get_user",{"micros":3509},"add_authorized_ip",{"micros":2042},"get_guilds",{"micros":2132},"coros_wait",{"micros":2}]}]},"guilds_connect",{"micros":2,"calls":[]},"presence_connect",{"micros":1,"calls":[]}]}]}] (Session ID: 0f6167a9f4e682e620e83ce6581e4d86).

[2020-02-24 19:50:42,159][exts.essentials]:Logged in as Test Bot#6948

[2020-02-24 19:50:47,298][help]:Deleting help embed and sending help interface manual.

[2020-02-24 19:51:16,748][exts.essentials]:Switching to invisible mode

[2020-02-24 19:51:17,823][exts.essentials]:Closing connection to discord

[2020-02-24 19:51:18,113][discord.gateway]:Websocket closed with 1000 (), cannot reconnect.

[2020-02-24 19:51:18,114][discord.client]:Cleaning up tasks.

[2020-02-24 19:51:18,115][discord.client]:Cleaning up after 2 tasks.

[2020-02-24 19:51:18,116][discord.client]:All tasks finished cancelling.

[2020-02-24 19:51:18,117][discord.client]:Closing the event loop.

[2020-02-24 19:51:19,211][utilities]:Innitalized utilities logger

[2020-02-24 19:51:19,212][help]:Innitalized help logger

[2020-02-24 19:51:19,212][config]:Innitalized config logger

[2020-02-24 19:51:19,213][__main__]:Initalized __main__ logger

[2020-02-24 19:51:19,213][discord]:Initalized discord's logger

[2020-02-24 19:51:19,214][exts.slapping]:Innitalized exts.slapping logger

[2020-02-24 19:51:19,215][exts.essentials]:Innitalized exts.essentials logger

[2020-02-24 19:51:19,216][exts.development]:Innitalized exts.development logger

[2020-02-24 19:51:19,216][exts.embedding]:Innitalized exts.embedding logger

[2020-02-24 19:51:19,217][exts.role]:Innitalized exts.role logger

[2020-02-24 19:51:19,218][exts.poll]:Innitalized exts.poll logger

[2020-02-24 19:51:19,218][exts.time]:Innitalized exts.time logger

[2020-02-24 19:51:19,220][discord.client]:logging in using static token

[2020-02-24 19:51:20,922][discord.gateway]:Created websocket connected to wss://gateway.discord.gg?encoding=json&v=6&compress=zlib-stream

[2020-02-24 19:51:20,925][discord.gateway]:Shard ID None has sent the IDENTIFY payload.

[2020-02-24 19:51:21,138][discord.gateway]:Shard ID None has connected to Gateway: ["gateway-prd-main-h2sl",{"micros":46711,"calls":["discord-sessions-prd-1-3",{"micros":40059,"calls":["start_session",{"micros":34865,"calls":["api-prd-main-9hgl",{"micros":31748,"calls":["get_user",{"micros":3249},"add_authorized_ip",{"micros":1876},"get_guilds",{"micros":2151},"coros_wait",{"micros":2}]}]},"guilds_connect",{"micros":2,"calls":[]},"presence_connect",{"micros":1,"calls":[]}]}]}] (Session ID: 7c6876e1a91a49e4e8018be6c18b94d1).

[2020-02-24 19:51:23,140][exts.essentials]:Logged in as Test Bot#6948

[2020-02-24 19:51:23,612][help]:Deleting help embed and sending help interface manual.

[2020-02-24 19:51:31,073][exts.essentials]:Switching to invisible mode

[2020-02-24 19:51:31,284][exts.essentials]:Closing connection to discord

[2020-02-24 19:51:31,452][discord.gateway]:Websocket closed with 1000 (), cannot reconnect.

[2020-02-24 19:51:31,453][discord.client]:Cleaning up tasks.

[2020-02-24 19:51:31,453][discord.client]:Cleaning up after 2 tasks.

[2020-02-24 19:51:31,455][discord.client]:All tasks finished cancelling.

[2020-02-24 19:51:31,455][discord.client]:Closing the event loop.

[2020-02-24 19:51:44,753][utilities]:Innitalized utilities logger

[2020-02-24 19:51:44,755][help]:Innitalized help logger

[2020-02-24 19:51:44,755][config]:Innitalized config logger

[2020-02-24 19:51:44,756][__main__]:Initalized __main__ logger

[2020-02-24 19:51:44,756][discord]:Initalized discord's logger

[2020-02-24 19:51:44,757][exts.slapping]:Innitalized exts.slapping logger

[2020-02-24 19:51:44,758][exts.essentials]:Innitalized exts.essentials logger

[2020-02-24 19:51:44,759][exts.development]:Innitalized exts.development logger

[2020-02-24 19:51:44,760][exts.embedding]:Innitalized exts.embedding logger

[2020-02-24 19:51:44,760][exts.role]:Innitalized exts.role logger

[2020-02-24 19:51:44,761][exts.poll]:Innitalized exts.poll logger

[2020-02-24 19:51:44,762][exts.time]:Innitalized exts.time logger

[2020-02-24 19:51:44,764][discord.client]:logging in using static token

[2020-02-24 19:51:46,834][discord.gateway]:Created websocket connected to wss://gateway.discord.gg?encoding=json&v=6&compress=zlib-stream

[2020-02-24 19:51:46,837][discord.gateway]:Shard ID None has sent the IDENTIFY payload.

[2020-02-24 19:51:47,052][discord.gateway]:Shard ID None has connected to Gateway: ["gateway-prd-main-rxf1",{"micros":44585,"calls":["discord-sessions-prd-1-33",{"micros":43269,"calls":["start_session",{"micros":41939,"calls":["api-prd-main-6dhv",{"micros":37897,"calls":["get_user",{"micros":2656},"add_authorized_ip",{"micros":3250},"get_guilds",{"micros":2214},"coros_wait",{"micros":1}]}]},"guilds_connect",{"micros":2,"calls":[]},"presence_connect",{"micros":1,"calls":[]}]}]}] (Session ID: 2fdaedd43e921d9a726647b40bd3df5e).

[2020-02-24 19:51:49,054][exts.essentials]:Logged in as Test Bot#6948

[2020-02-24 19:51:52,221][help]:Deleting help embed and sending help interface manual.

[2020-02-24 19:53:23,578][exts.essentials]:Switching to invisible mode

[2020-02-24 19:53:24,154][exts.essentials]:Closing connection to discord

[2020-02-24 19:53:24,319][discord.gateway]:Websocket closed with 1000 (), cannot reconnect.

[2020-02-24 19:53:24,321][discord.client]:Cleaning up tasks.

[2020-02-24 19:53:24,322][discord.client]:Cleaning up after 2 tasks.

[2020-02-24 19:53:24,323][discord.client]:All tasks finished cancelling.

[2020-02-24 19:53:24,323][discord.client]:Closing the event loop.

[2020-02-24 19:53:25,996][utilities]:Innitalized utilities logger

[2020-02-24 19:53:25,998][help]:Innitalized help logger

[2020-02-24 19:53:25,998][config]:Innitalized config logger

[2020-02-24 19:53:25,999][__main__]:Initalized __main__ logger

[2020-02-24 19:53:25,999][discord]:Initalized discord's logger

[2020-02-24 19:53:26,000][exts.slapping]:Innitalized exts.slapping logger

[2020-02-24 19:53:26,001][exts.essentials]:Innitalized exts.essentials logger

[2020-02-24 19:53:26,002][exts.development]:Innitalized exts.development logger

[2020-02-24 19:53:26,002][exts.embedding]:Innitalized exts.embedding logger

[2020-02-24 19:53:26,003][exts.role]:Innitalized exts.role logger

[2020-02-24 19:53:26,003][exts.poll]:Innitalized exts.poll logger

[2020-02-24 19:53:26,004][exts.time]:Innitalized exts.time logger

[2020-02-24 19:53:26,005][discord.client]:logging in using static token

[2020-02-24 19:53:28,020][discord.gateway]:Created websocket connected to wss://gateway.discord.gg?encoding=json&v=6&compress=zlib-stream

[2020-02-24 19:53:28,023][discord.gateway]:Shard ID None has sent the IDENTIFY payload.

[2020-02-24 19:53:28,326][discord.gateway]:Shard ID None has connected to Gateway: ["gateway-prd-main-skgb",{"micros":112923,"calls":["discord-sessions-prd-1-2",{"micros":109359,"calls":["start_session",{"micros":105503,"calls":["api-prd-main-splz",{"micros":102291,"calls":["get_user",{"micros":7879},"add_authorized_ip",{"micros":4968},"get_guilds",{"micros":3641},"coros_wait",{"micros":2}]}]},"guilds_connect",{"micros":32,"calls":[]},"presence_connect",{"micros":1699,"calls":[]}]}]}] (Session ID: 79f2c226e505d9ea470adb66115723bb).

[2020-02-24 19:53:30,328][exts.essentials]:Logged in as Test Bot#6948

[2020-02-24 19:53:35,420][help]:Deleting help embed and sending help interface manual.

[2020-02-24 19:54:17,813][exts.essentials]:Switching to invisible mode

[2020-02-24 19:54:18,634][exts.essentials]:Closing connection to discord

[2020-02-24 19:54:18,803][discord.gateway]:Websocket closed with 1000 (), cannot reconnect.

[2020-02-24 19:54:18,803][discord.client]:Cleaning up tasks.

[2020-02-24 19:54:18,804][discord.client]:Cleaning up after 2 tasks.

[2020-02-24 19:54:18,804][discord.client]:All tasks finished cancelling.

[2020-02-24 19:54:18,804][discord.client]:Closing the event loop.

[2020-02-24 19:54:20,710][utilities]:Innitalized utilities logger

[2020-02-24 19:54:20,712][help]:Innitalized help logger

[2020-02-24 19:54:20,713][config]:Innitalized config logger

[2020-02-24 19:54:20,714][__main__]:Initalized __main__ logger

[2020-02-24 19:54:20,714][discord]:Initalized discord's logger

[2020-02-24 19:54:20,715][exts.slapping]:Innitalized exts.slapping logger

[2020-02-24 19:54:20,715][exts.essentials]:Innitalized exts.essentials logger

[2020-02-24 19:54:20,716][exts.development]:Innitalized exts.development logger

[2020-02-24 19:54:20,717][exts.embedding]:Innitalized exts.embedding logger

[2020-02-24 19:54:20,717][exts.role]:Innitalized exts.role logger

[2020-02-24 19:54:20,718][exts.poll]:Innitalized exts.poll logger

[2020-02-24 19:54:20,718][exts.time]:Innitalized exts.time logger

[2020-02-24 19:54:20,719][discord.client]:logging in using static token

[2020-02-24 19:54:23,498][discord.gateway]:Created websocket connected to wss://gateway.discord.gg?encoding=json&v=6&compress=zlib-stream

[2020-02-24 19:54:23,502][discord.gateway]:Shard ID None has sent the IDENTIFY payload.

[2020-02-24 19:54:24,009][discord.gateway]:Shard ID None has connected to Gateway: ["gateway-prd-main-jnl6",{"micros":35779,"calls":["discord-sessions-prd-1-10",{"micros":34424,"calls":["start_session",{"micros":32968,"calls":["api-prd-main-prhc",{"micros":30055,"calls":["get_user",{"micros":4372},"add_authorized_ip",{"micros":2033},"get_guilds",{"micros":2342},"coros_wait",{"micros":4}]}]},"guilds_connect",{"micros":45,"calls":[]},"presence_connect",{"micros":3,"calls":[]}]}]}] (Session ID: e0d07d7102cb3fc60867025bbfd71055).

[2020-02-24 19:54:26,013][exts.essentials]:Logged in as Test Bot#6948

[2020-02-24 19:54:28,887][help]:Deleting help embed and sending help interface manual.

[2020-02-24 19:59:28,872][exts.essentials]:Switching to invisible mode

[2020-02-24 19:59:29,367][exts.essentials]:Closing connection to discord

[2020-02-24 19:59:29,573][discord.gateway]:Websocket closed with 1000 (), cannot reconnect.

[2020-02-24 19:59:29,573][discord.client]:Cleaning up tasks.

[2020-02-24 19:59:29,573][discord.client]:Cleaning up after 2 tasks.

[2020-02-24 19:59:29,573][discord.client]:All tasks finished cancelling.

[2020-02-24 19:59:29,574][discord.client]:Closing the event loop.

[2020-02-24 21:11:11,335][utilities]:Innitalized utilities logger

[2020-02-24 21:11:11,337][help]:Innitalized help logger

[2020-02-24 21:11:11,337][config]:Innitalized config logger

[2020-02-24 21:11:11,338][__main__]:Initalized __main__ logger

[2020-02-24 21:11:11,338][discord]:Initalized discord's logger

[2020-02-24 21:11:11,339][exts.slapping]:Innitalized exts.slapping logger

[2020-02-24 21:11:11,340][exts.essentials]:Innitalized exts.essentials logger

[2020-02-24 21:11:11,341][exts.development]:Innitalized exts.development logger

[2020-02-24 21:11:11,341][exts.embedding]:Innitalized exts.embedding logger

[2020-02-24 21:11:11,342][exts.role]:Innitalized exts.role logger

[2020-02-24 21:11:11,342][exts.poll]:Innitalized exts.poll logger

[2020-02-24 21:11:11,343][exts.time]:Innitalized exts.time logger

[2020-02-24 21:11:11,344][discord.client]:logging in using static token

[2020-02-24 21:11:12,681][discord.gateway]:Created websocket connected to wss://gateway.discord.gg?encoding=json&v=6&compress=zlib-stream

[2020-02-24 21:11:12,682][discord.gateway]:Shard ID None has sent the IDENTIFY payload.

[2020-02-24 21:11:12,947][discord.gateway]:Shard ID None has connected to Gateway: ["gateway-prd-main-k6pw",{"micros":65808,"calls":["discord-sessions-prd-1-39",{"micros":56657,"calls":["start_session",{"micros":52716,"calls":["api-prd-main-7zc3",{"micros":48349,"calls":["get_user",{"micros":2747},"add_authorized_ip",{"micros":2635},"get_guilds",{"micros":4047},"coros_wait",{"micros":2}]}]},"guilds_connect",{"micros":3,"calls":[]},"presence_connect",{"micros":1,"calls":[]}]}]}] (Session ID: ffc8ff1992e9e3d88e24b1fa36d51a75).

[2020-02-24 21:11:14,952][exts.essentials]:Logged in as Test Bot#6948

[2020-02-24 21:11:19,902][help]:Deleting help embed and sending help interface manual.

[2020-02-24 21:11:37,986][exts.essentials]:Switching to invisible mode

[2020-02-24 21:11:38,494][exts.essentials]:Closing connection to discord

[2020-02-24 21:11:38,686][discord.gateway]:Websocket closed with 1000 (), cannot reconnect.

[2020-02-24 21:11:38,687][discord.client]:Cleaning up tasks.

[2020-02-24 21:11:38,688][discord.client]:Cleaning up after 2 tasks.

[2020-02-24 21:11:38,689][discord.client]:All tasks finished cancelling.

[2020-02-24 21:11:38,690][discord.client]:Closing the event loop.

[2020-02-24 21:11:40,697][utilities]:Innitalized utilities logger

[2020-02-24 21:11:40,698][help]:Innitalized help logger

[2020-02-24 21:11:40,699][config]:Innitalized config logger

[2020-02-24 21:11:40,699][__main__]:Initalized __main__ logger

[2020-02-24 21:11:40,699][discord]:Initalized discord's logger

[2020-02-24 21:11:40,701][exts.slapping]:Innitalized exts.slapping logger

[2020-02-24 21:11:40,702][exts.essentials]:Innitalized exts.essentials logger

[2020-02-24 21:11:40,702][exts.development]:Innitalized exts.development logger

[2020-02-24 21:11:40,703][exts.embedding]:Innitalized exts.embedding logger

[2020-02-24 21:11:40,703][exts.role]:Innitalized exts.role logger

[2020-02-24 21:11:40,704][exts.poll]:Innitalized exts.poll logger

[2020-02-24 21:11:40,705][exts.time]:Innitalized exts.time logger

[2020-02-24 21:11:40,706][discord.client]:logging in using static token

[2020-02-24 21:11:42,032][discord.gateway]:Created websocket connected to wss://gateway.discord.gg?encoding=json&v=6&compress=zlib-stream

[2020-02-24 21:11:42,418][discord.gateway]:Shard ID None has sent the IDENTIFY payload.

[2020-02-24 21:11:42,647][discord.gateway]:Shard ID None has connected to Gateway: ["gateway-prd-main-1s9b",{"micros":45692,"calls":["discord-sessions-prd-1-6",{"micros":43965,"calls":["start_session",{"micros":40911,"calls":["api-prd-main-4mc5",{"micros":36676,"calls":["get_user",{"micros":5247},"add_authorized_ip",{"micros":1483},"get_guilds",{"micros":2532},"coros_wait",{"micros":2}]}]},"guilds_connect",{"micros":2,"calls":[]},"presence_connect",{"micros":1,"calls":[]}]}]}] (Session ID: 135b2806d5a616518bc60fef1f5293b8).

[2020-02-24 21:11:44,650][exts.essentials]:Logged in as Test Bot#6948

[2020-02-24 21:11:58,955][help]:Deleting help embed and sending help interface manual.

[2020-02-24 21:13:56,002][exts.essentials]:Switching to invisible mode

[2020-02-24 21:13:56,512][exts.essentials]:Closing connection to discord

[2020-02-24 21:13:56,702][discord.gateway]:Websocket closed with 1000 (), cannot reconnect.

[2020-02-24 21:13:56,703][discord.client]:Cleaning up tasks.

[2020-02-24 21:13:56,703][discord.client]:Cleaning up after 2 tasks.

[2020-02-24 21:13:56,704][discord.client]:All tasks finished cancelling.

[2020-02-24 21:13:56,705][discord.client]:Closing the event loop.

[2020-02-24 21:14:00,866][utilities]:Innitalized utilities logger

[2020-02-24 21:14:00,867][help]:Innitalized help logger

[2020-02-24 21:14:00,868][config]:Innitalized config logger

[2020-02-24 21:14:00,868][__main__]:Initalized __main__ logger

[2020-02-24 21:14:00,869][discord]:Initalized discord's logger

[2020-02-24 21:14:00,870][exts.slapping]:Innitalized exts.slapping logger

[2020-02-24 21:14:00,871][exts.essentials]:Innitalized exts.essentials logger

[2020-02-24 21:14:00,871][exts.development]:Innitalized exts.development logger

[2020-02-24 21:14:00,872][exts.embedding]:Innitalized exts.embedding logger

[2020-02-24 21:14:00,872][exts.role]:Innitalized exts.role logger

[2020-02-24 21:14:00,873][exts.poll]:Innitalized exts.poll logger

[2020-02-24 21:14:00,874][exts.time]:Innitalized exts.time logger

[2020-02-24 21:14:00,875][discord.client]:logging in using static token

[2020-02-24 21:14:02,161][discord.gateway]:Created websocket connected to wss://gateway.discord.gg?encoding=json&v=6&compress=zlib-stream

[2020-02-24 21:14:02,164][discord.gateway]:Shard ID None has sent the IDENTIFY payload.

[2020-02-24 21:14:02,410][discord.gateway]:Shard ID None has connected to Gateway: ["gateway-prd-main-9pdh",{"micros":44446,"calls":["discord-sessions-prd-1-33",{"micros":41935,"calls":["start_session",{"micros":40527,"calls":["api-prd-main-3pb9",{"micros":37205,"calls":["get_user",{"micros":3162},"add_authorized_ip",{"micros":1909},"get_guilds",{"micros":2268},"coros_wait",{"micros":2}]}]},"guilds_connect",{"micros":36,"calls":[]},"presence_connect",{"micros":68,"calls":[]}]}]}] (Session ID: 9fbcd2f40d45afc6e68c734810054967).

[2020-02-24 21:14:04,414][exts.essentials]:Logged in as Test Bot#6948

[2020-02-24 21:14:10,904][help]:Deleting help embed and sending help interface manual.

[2020-02-24 21:14:15,420][exts.essentials]:Switching to invisible mode

[2020-02-24 21:14:15,666][exts.essentials]:Closing connection to discord

[2020-02-24 21:14:15,856][discord.gateway]:Websocket closed with 1000 (), cannot reconnect.

[2020-02-24 21:14:15,857][discord.client]:Cleaning up tasks.

[2020-02-24 21:14:15,858][discord.client]:Cleaning up after 2 tasks.

[2020-02-24 21:14:15,859][discord.client]:All tasks finished cancelling.

[2020-02-24 21:14:15,859][discord.client]:Closing the event loop.

[2020-02-24 21:15:21,810][utilities]:Innitalized utilities logger

[2020-02-24 21:15:21,812][help]:Innitalized help logger

[2020-02-24 21:15:21,812][config]:Innitalized config logger

[2020-02-24 21:15:21,813][__main__]:Initalized __main__ logger

[2020-02-24 21:15:21,813][discord]:Initalized discord's logger

[2020-02-24 21:15:21,814][exts.slapping]:Innitalized exts.slapping logger

[2020-02-24 21:15:21,815][exts.essentials]:Innitalized exts.essentials logger

[2020-02-24 21:15:21,816][exts.development]:Innitalized exts.development logger

[2020-02-24 21:15:21,817][exts.embedding]:Innitalized exts.embedding logger

[2020-02-24 21:15:21,818][exts.role]:Innitalized exts.role logger

[2020-02-24 21:15:21,818][exts.poll]:Innitalized exts.poll logger

[2020-02-24 21:15:21,819][exts.time]:Innitalized exts.time logger

[2020-02-24 21:15:21,820][discord.client]:logging in using static token

[2020-02-24 21:15:22,970][discord.gateway]:Created websocket connected to wss://gateway.discord.gg?encoding=json&v=6&compress=zlib-stream

[2020-02-24 21:15:22,972][discord.gateway]:Shard ID None has sent the IDENTIFY payload.

[2020-02-24 21:15:23,200][discord.gateway]:Shard ID None has connected to Gateway: ["gateway-prd-main-t325",{"micros":39660,"calls":["discord-sessions-prd-1-2",{"micros":38079,"calls":["start_session",{"micros":35197,"calls":["api-prd-main-6dhv",{"micros":32498,"calls":["get_user",{"micros":2825},"add_authorized_ip",{"micros":1846},"get_guilds",{"micros":1954},"coros_wait",{"micros":1}]}]},"guilds_connect",{"micros":2,"calls":[]},"presence_connect",{"micros":1,"calls":[]}]}]}] (Session ID: 219892a85df524fb9a3bf1d855fdb941).

[2020-02-24 21:15:25,207][exts.essentials]:Logged in as Test Bot#6948

[2020-02-24 21:15:53,205][help]:Deleting help embed and sending help interface manual.

[2020-02-24 21:16:10,237][exts.essentials]:Switching to invisible mode

[2020-02-24 21:16:10,752][exts.essentials]:Closing connection to discord

[2020-02-24 21:16:10,948][discord.gateway]:Websocket closed with 1000 (), cannot reconnect.

[2020-02-24 21:16:10,948][discord.client]:Cleaning up tasks.

[2020-02-24 21:16:10,948][discord.client]:Cleaning up after 2 tasks.

[2020-02-24 21:16:10,948][discord.client]:All tasks finished cancelling.

[2020-02-24 21:16:10,949][discord.client]:Closing the event loop.

[2020-02-24 21:16:11,783][utilities]:Innitalized utilities logger

[2020-02-24 21:16:11,785][help]:Innitalized help logger

[2020-02-24 21:16:11,785][config]:Innitalized config logger

[2020-02-24 21:16:11,786][__main__]:Initalized __main__ logger

[2020-02-24 21:16:11,786][discord]:Initalized discord's logger

[2020-02-24 21:16:11,787][exts.slapping]:Innitalized exts.slapping logger

[2020-02-24 21:16:11,788][exts.essentials]:Innitalized exts.essentials logger

[2020-02-24 21:16:11,789][exts.development]:Innitalized exts.development logger

[2020-02-24 21:16:11,789][exts.embedding]:Innitalized exts.embedding logger

[2020-02-24 21:16:11,790][exts.role]:Innitalized exts.role logger

[2020-02-24 21:16:11,791][exts.poll]:Innitalized exts.poll logger

[2020-02-24 21:16:11,792][exts.time]:Innitalized exts.time logger

